review_id,review_text,recommended
95759301,"Jogo muito bom, falta apenas: balanceamento de killers, balanceamente de sobreviventes, balanceamento de mapas, preços justos, otimização, design de mapas, design de sobreviventes, design de killers, design do menu, desing do layout geral, design de HUD, animações dos sobreviventes, animações dos killers, animações do cenário, missôes mais divertidas, objetivos mais claros, melhoria nos gráficos, melhor suporte para a comunidade, frequência de atualizações, e outras coisas mais. De resto está tudo perfeito. Recomendo.

por favor adicionem sexo",True
95757483,Fun,True
95729109,top xuxa,True
95681196,nice,True
95675710,bué fixe,True
95622897,bom para jogar com os amigos,True
95608721,bom jogo,True
95504098,Joguinho bão de mais sô!,True
95500896,sd,True
95499783,meh,True
95497873,GOOD GAME,True
95435128,jogo quebrado porem interessante,True
95434548,gg izi piazada,True
95430357,Jogo ótimo só falta apenas uma maneira de poder atacar o assassino ou atordoar.,True
95424904,Excellent game. One of the best multiplayer games out there.,True
95402382,very nice,True
95365795,Once upon a time... this game was better to play,True
95319944,I love this gameee !!,True
95207276,"cheio de bug, mas nois gosta",True
95120886,é jogo muito bom com um desafio de controlo e pensamento razoável,True
95042700,muy bueno!,True
94998421,Perfeito !,True
94895042,One of the best Games I have played.,True
94766189,"Se vocês querem um jogo para jogar com os amigos e se divertir, Dead By Daylight com toda certeza NÃO é o jogo para isso, o jogo é extremamente desequilibrado, o sobrevivente não possui vantagem alguma, além de correr na mesma velocidade um paraplégico, fazer barulhos o tempo todo e quando está machucado então, minha nossa, parece que o personagem saiu de um filme pornô, já o Killer, tem uma velocidade que faria o flash ter inveja, ele consegue alcançar distancias incriveis com os seus ataques, as vezes até mesmo copiando o teletransporte do Goku em todos os momentos, ele pode te rastrear, te ouvir a distancia, obviamente tem a localização de todos os geradores podendo assim ir de 1 em 1 para achar sobreviventes, e a quantidade de ganchos para pendurar os jogadores é 1 a cada metro cubico, se você chutar um arbusto, cai 5 ganchos para o killer te pendurar, além do mais, alguns killers tem HITKILL, ou seja, super velocidade, super alcance, teletransporte, telepatia, olfato, localização espiritual e fisica, praticamente um ser onisciente, todas as vantagens vão para o killer e  a unica vantagem do sobrevivente, é poder quitar do jogo e desinstalar para nunca mais voltar, o que eu altamente recomendo vocês a fazerem. Obrigado pela sua atenção.",False
94620988,"Recomendo, o unico problema é o facto do sevidor ter as vezes bugs",True
94414439,"Well the game can be fun, only if you play Survive with friends(SWF),if you play killer ,you eventually will climb and understand that to ""have fun ""you will need to play the same killers,eventually you will see that SWF in high ranks is extremelly broken, and to have fun ,the others can't have it. So play the game ,get Rank 1 ,then go back to rank 10 to rank 6 ,this is the best ranks to have fun. On the other hand ,you can play solo queue , prepare for countless nights of crying and countless nights in fetal position.",True
94337143,MARROMENO,True
94322287,Jogo Interessante.,True
94292760,"Não sei jogar, logo podre",True
94275616,o jogo e muito bom aaaa,True
94182836,:),True
94118162,é fuga,True
94092399,"ótimo jogo, recomendo",True
94058464,Jogo divertido,True
93976287,"Apesar de alguns bugs, é bom.",True
93973418,melhr jogo,True
93916701,niceeeeeeeeeee,True
93814804,"foda q toda vantagem vai pro killer ""/",True
93759957,top,True
93758911,Very good game to play with friend´s and alone as well!,True
93700483,Bão.,True
93477554,Top,True
93361954,"diamba
",True
93121070,Loko,True
93014161,"Muito bom jogar de killer, recomendo o joguin",True
93010486,"Um excelente jogo, imersão pura e adrenalina.Com risco de ficar viciado XD",True
92879138,JOGO BOSTA MAS É BAOO,True
92838288,Poderia ser melhor,True
92602548,foda,True
92481123,gostei muito,True
92451725,Muito bom,True
92436278,This game is pretty cool you should try it out its very scary,True
92257021,"quero um refound
",False
92066793,ijnqs,True
91880846,e babado,True
91824786,TUDÃO SO FALTA CHATE DE VOOZ BRASIL,True
91789934,MUITO LEGAWWWW,True
91674941,"Total perda de tempo e dinheiro.
jogo cheio de BUGS e zeroooooooo balanceado. NÃO JOGUEM DINHEIRO FORA NESSE LIXO.
",False
91494163,muito bom,False
91486954,amo esse joguinho,True
91425580,"Very very nice game the game is not very realistic but the gameplay is good almost no cheaters and a good comunity.
Remember
""Death is not an escape""",True
91298390,Jogo bom,True
91171871,"Um jogo divertido, dinamico e excelente quando jogado com amigos. Constatemente recebendo updates, seja adicionando novas personagens ou corrigindo erros. Contúdo, o jogo é cheio de bugs, pouco balanceado e extremamente irritando quando jogado sozinho em survivor ou jogando killer sem perks meta. 
Recomendo mas apenas se estiveres disposto a lidar com os problemas que acabei de comentar.",True
91076065,yha,True
90909718,muito fixe,True
90798457,"DIvertido, sobretudo com amigos. Cumpre o que promete",True
90700801,good,True
90688694,A good game to play with friends but there´s to many bugs please fix that,True
90687586,"jogo muito bom eu adorei recomendo
",True
90547265,"Muita fixi para jogari com os frindis 

Nunca mais se sentirão sozinhos quando começarem a receber comentários de retardados ........... afchadfgaefhawebrfawehgasega",True
90497987,"E divertido como voce e forcado a correr de uma pessoa que realmente vai te matar,alem dos objetivos ha sempre uma chance de escapar.",True
90430465,"O jogo é legal e tal, mas além de possuir vários bugs que não são arrumados você pode ser banido do nada sem ter feito nada e muito dificilmente vai ter uma resposta dos desenvolvedores (você vai receber uma resposta sim, mas é mensagem automática), ou seja, você vai ser banido e você que lute.",False
90328943,Jogo excelente! Recomendo fortemente!!! <3,True
90328887,"SERVIDORES DE BOST4, DESGRAÇ4 DOS INFERNOS, SERVIDOR FEITO PELA BUCETA DESSES DESENVOLVEDORES DE BOSTA,SERVIDOR CAI TODA HORA E AINDA TOMA PENALIDADE NESSA MERDA DO CARALH0",False
90314035,pog,True
90288094,Fiiiiiiireeeeeeeeeeee,True
90098772,"Aquele jogo bom pra reunir os amigos, provoca grandes agonias e sustos.


==Gráficos===
( )Atari
( )140p
( )Aceitável
(x)Bom
( )Ótimo
( )The Witcher 3
( )The Witcher 3 com mod
( )Cada frame foi pintado por Da Vinci

===Requisitos===
( )Qualquer coisa que conduza energia
( )Uma calculadora com 1 pilha
( )Um celular
(x)Um i5 com uma GTX 750TI
( )No minímo uma GTX 1050
( )Uma 1080TI
( )4xRTX2080TI ligadas numa hidroelétrica

===História===
( )Não tem
(x)Online mete bala
( )Tem uma historinha
( )Uma história bacana
( )Uma história digna de prestar atenção
( )É sobre a vida real
( )Feita pelo Tolkien ( prepare seus lenços)
( )Platão escreveu junto com Machado de Assis e virou novela das 21h.

===Jogabilidade===
( )Precisa de dois dedos pra jogar
(x)Aceitável (4 dedos pra ser específico)
( )Jogabilidade bacana
( )Jogabilidade excelente

===Complexidade===
( )Jogo da velha é mais complexo
( )Fácil de entender
(x)Fácil de aprender, difícil de dominar
( )É daqueles jogos que as pessoas ficam estudando
( )Precisa de, no mínimo, 2 doutorados

===Dificuldade===
( )Você escolhe a dificuldade
( )Seu cachorro consegue
( )Da pra zerar com uma batata de controle
( )Fácil
(x)Médio
( )Quase Dark Souls
( )Dark Souls
( )Você precisa de reflexos instantâneos e 4 mãos

===Tempo de jogo===
(x)Partidas de curta duração
( )Da jogar enquanto ouve 1 música
( )6h
( )12h
( )24h
( )48h
( )Skyrim
( )Você começa, seu neto termina

===Áudio, músicas===
( )Beep
( )É melhor jogar no mudo
(x)Aceitável
( )Muito bom
( )Músicas escritas por Hans Zimmer
( )Mozart escreveu junto com Beethoven",True
90033949,"Um dos melhores jogos de terror multiplayer que joguei nos últimos tempos. A única coisa que pode te deixar um pouco desanimado é a comunidade, no caso a parte tóxica que não é muito agradável mas não deixe essa parte te desanimar pois o jogo é muito bom, conforme vc for jogando vai aprendendo e vai ficando mais divertido.",True
89973147,"otimo O Jogo Show, Eles Tem que Trazei mais Assassino",True
89943420,"gostei do jogo 
",True
89940215,"Gostei do jogo em si mas penso que o menu tem muitas animações que prejudica PC's com pior desempenho.
Joga-se bem sozinho mas é melhor com amigos.",True
89897107,"Jogo bem único que traduz bem a atmosfera de viver um filme de terror (especialmente quando você é novo no jogo)

PONTOS +
Cada partida é unica;
Grande variedade de sobreviventes, killers, skins e mapas;
Possibilidade de testar várias builds diferentes;
Gameplay no geral funciona muito bem e é bastante fluida;
Mesmo lançado em 2016 o jogo recebe conteúdo novo até hoje.

PONTOS -
Bugs constantes e que acabam atrapalhando a experiencia como hitboxes e problemas de conexão;
Jogo completamente anti noobfriend, muitas características e mecânicas do jogo você só vai aprender com a comunidade;
Pouca preocupação e eficiência da empresa em  arrumar os bugs;
Preços exagerados nas DLC e skins;
Grind muito elevado para desbloquear perks e fragmentos irridescentes.

No geral eu recomendo a compra do jogo",True
89790327,nice,True
89773556,Sim,True
89757873,good,True
89729849,Very much good game,True
89666763,.,True
89604770,Awesome multiplayer game!,True
89551678,".
",True
89515759,[][[]]],False
89508814,:d,True
89395808,"Gostei do jogo numa forma geral. De início o jogo é dificil, mas com o tempo o jogo fica cada vez mais viciante. E as DLCs são espetaculares. Recomendo a que gosta de dar aquele grind num jogo sem se fartar. Só a comunidade é um pouco tóxica, única crítica.",True
89392312,Maravilhoso.,True
89391039,"JOGABILIDADE INCRIVEL,COM AMIGOS E AINDA MELHOR.
",True
89202887,You need like 40 hours of game to learn how to play but it's a really good game and worth the money. If you buy expect at least 7 minutes to enter a lobby.,True
88998832,muito bom,True
88977983,Muito Bom,True
88970013,legau,True
88819032,:),True
88605456,"Rapaz, 600 horas e parece que eu só jogo a 1 mês, muito bão.",True
88592049,Amo demais,True
88580109,"lindo~
",True
88515555,Bom jogo com uma interação interessante entre sobreviventes e assassino. Vale muito a pena jogar como amigos ou até sozinho,True
88490873,ok,True
88352081,FIXE,True
88314435,"o jogo é bom, mas é bem desbalanceado em questão de ranks, as vezes vc é rank 20 e cai com um killer de rank 9",True
88236185,"Jogo bem divertido e dá para apanhar alguns cagaços, mas com amigos a experiência é qualquer coisa, expecialmente se levarem o jogo na brincadeira :D",True
88185658,"Quem joga esse jogo é maluco, jogo horrível, cheio de bugs, pessoas tóxicas e gente esquisita.

E sou maluco, horrível, cheio de bugs, tóxico e esquisito, então tô em casa",False
88088515,Very Good Game! Need skill to improve!,True
88046317,asdasd,True
88035317,"Ele é bom! A unica coisa ruim que eu achei dele é que mesmo sendo um jogo pago de um preço relativo, é que, ele possui um método monetário horroroso tendo que pagar 2 dolares (algo que no brasil é bem caro) para consumir de skins algo que o jogo pago deveria oferecer um método facil e justo de conseguir skins; Bem existe um ""método"" sendo os battle-pass (que possui uma versão paga) que apenas dão skins de baixa qualidade sendo, ou seja, pouca beleza. Nisso o jogo possui um ar de jogo grátis, sendo até lucro jogar o jogo que tem versão para mobiles que possui um metodo superior ao de computador; Sendo o jogo mobile gratuito",True
87968672,"Isto será um longo texto... Dead By Daylight é um jogo que propriamente me prendeu por muito tempo, do qual eu tinha tempo livre pois sou um grande de um vagabundo. Porém, sou um vagabundo informado, isto é, sei diferenciar um joguinho de quinta categoria de um jogo excelentíssimo, como o Fortnite. Dead By Daylight é um jogo do gênero que você pode jogar com seus amigos e divertir-se muito, fazendo com que eles morram de forma incrivelmente estúpidas, ou humilhando o assassino dando tea-bag e outros gestos ofensivos para a comunidade como um todo. Mas, o que as pessoas não enxergam é a visão do assassino, porque QUALQUER tipo de estratégia utilizada para MATAR os sobreviventes - que é o seu principal objetivo -, é sempre atacada pelos chorões que NÃO SABEM perder, e também não sabem o quão sofrido é VOCÊ DE ASSASSINO PEGAR 4 CARAS RANK 1, DOS QUAIS OS 4 SÃO DEUSES NA PORRA DO JOGO E TEM PELO MENOS O DOBRO DE HORAS DE VOCÊ. AS HITBOXES DO JOGO SÃO UMA MERDA, OS ASSASSINOS SÃO UMA MERDA, OS SOBREVIVENTES SÃO UMA MERDA, A COMUNIDADE COMO UM TODO É UMA GRANDISSÍSSIMA DE UMA BELA MERDA, E TUDO ISSO RESULTA EM UM NÚMERO DE JOGADORES ATIVOS RELATIVAMENTE PEQUENA, ACARRETANDO EM UM MAU BALANCEAMENTO, VISTO QUE QUANTO MENOR FOR A QUANTIDADE DE JOGADORES, MENOR SERÁ A QUANTIDADE DE PESSOAS PARA BALANCEAR! Mas, de modo geral, esse jogo é gostosinho de jogar. Recomendo a todas as pessoas e jogadores de Fortnite.",False
87925799,"Me sinto um otario, comprei o jogo e depois ele ficou de graça na EPIC GAMES. 
De hoje em diante eu só jogo games gratuitos .",False
87912902,"very addicted game, only issue cant bring all i have on ps4 account for steam..",True
87801604,play it  its rly dope,True
87797820,GOOD GAME THES,True
87706529,Melhor jogo,True
87694138,"Você vai se divertir, vai chorar de raiva, mas o importante é jogar.",True
87669860,"Pior q drogas, fique longe.",False
87542290,Dá para sentir a adrenalina,True
87488562,"Um jogo extremamente divertido, especialmente se for jogado com amigos, e por vezes assustador. Um dos melhores jogos multiplayer e Terror.",True
87451216,Kanye really aproves,True
87421572,...,True
87356645,Top,True
87258496,"It's okay, I guess.",True
87020361,"O jogo é bastante bom com vários estilos , como por exemplo , se fores o sobrevivente , podes focar nos geradores , podes apenas ajudar os amigos que estão feridos ou podes estar sempre a fugir do monstro durante a partida toda. O jogo em si , pode trazer bastante conteúdo e pode também trazer bastante diversão.",True
86986083,"Após as ultimas mil mudanças o jogo ficou diferente, pessoal já não joga até ao fim, jogo por vezes fica muito longo 25 minutos porque os gens demoram muito tempo com as perks anti gen e os extra 10 segundos a mais agora, perdi o meu dinheiro nas personagens que comprei por causa das perks, habilidades, foram mudadas apesar de eu as ter comprado por esse motivo, em killer os sobreviventes já não dão luta, eles simplesmente ficam parados ou deixam se morrer no gancho, quem for psicopata vai adorar mas eu não achei grande desafio, não faz mais o meu estilo e os FAKE ITS continuam.",False
86976481,"cool

",True
86844119,Top,True
86633580,relação de ódio e amor à este jogo,True
86565764,"It is a lot of fun in general.
The variety of perks and killers are fenomenal.",True
86505468,jogo bom so que toda hora um padre pedofilo correndo atras de min,True
86439264,"Bem, acredito que agora esteja bem melhor para jogar, os movimentos estão muito melhor dos survivors",True
86429686,Dead By Developer,False
86405626,"é um bom jogo, mas o unico problema são os hit-boxes",True
86298973,uma bela duma merda mas o jogo é incrivel!,True
86297594,:) B u 11 sh1t game ever!,False
86295965,e bom,True
86240974,"Jogo merda demais, nao comprem, os killers ficam te tunelando horrores e os desenvolvedores estao nem ai pra survivors. Agora, se voce quiser jogar de killer, pode comprar, um paraiso de filho da puta.",False
86167270,mt bom,True
85970964,jogo top,True
85623492,Muito Bom,True
85346972,myers best boi ( ͡° ͜ʖ ͡°),True
85115343,"Jogo Gostosinho de jogar, recomendo (passo muita raiva com os killers guarda caixao)",True
85042995,gg,True
84724879,jogo maravilhoso,True
84599360,"they did a pretty good job so far
",True
84563654,MUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUITO BOM,True
84563569,amo q amo um lupe de milhoes rsrs,True
84561967,"1850 horas de jogo e n roda no meu pc =D. Mas falando sério, pra mim o maior issue desse jogo é a otimização. se tiver um dos pc humilde nem tenta. além de que o jogo n é mt ""amigável"" pra iniciantes, mas eu n acho q seja um GRANDE problema, basta jogar com 1 amigo que sua vida fica 50% mais divertida.
Podem ter uma cacetada de coisas desbalanceadas, chatas, ou até bugs no jogo. No começo é chatissimo enfrentar tudo isso, mas acostuma com o tempo.
E pq q eu tenho 1800 horas de jogo ent? bem, mesmo tendo todos esses problemas e a criadora do jogo sendo meio preguiçosa as vezes, o jogo é muito bom!
É viciante pra cacete jogar esse jogo, tanto de killer quanto de survivor. é uma gama de possibilidades que vc pode explorar nesse game, conteúdo tem de sobra. E uma quantidade quase infinita de desafios e estratégias que vc pode fazer e melhorar no jogo faz parte disso.
Mas se prepare, pois é uma jornada árdua jogar dentro das regras do reino da entidade.",True
84560553,Muita daora meo,True
84512396,Otimo adorei!,True
84453975,muito bom,True
84313519,"MT BOM! comprem kkkkkkkkkkk 
eu amo este jogo! S2 S2 S2",True
84082349,"Recomendo, estou a divertir-me muito com o jogo e sempre estarei!!",True
84033443,"Realmente, um OTIMO jogo pra se divertir sozinho e muito mais com os amigos recomendo muito
",True
83969412,"Por favor desenvolvedores colocar punição para os que ficam guardando caixão(cuidando do  sobrevivente preso).
Os player assassinos ficam de guarda.",False
83957286,JOGO BRABO DEMAIS,True
83905443,"Muito viciante, ;-; bom pra passar o tempo ou jogar loucamente até a loucura :#",True
83804578,"Este jogo é muito bom e divertido.
Recomendo!
O jogo é sobre um assassino que persegue sobreviventes enquanto os sobreviventes têm que ativar geradores para abrir uma
porta e escapar.
Ainda há muito mais, mas para isso você vai ter que expirementar!!
(:",True
83689810,"nice game
",True
83661393,Best game ever no glitches,True
83618966,bom,True
83613488,pay to win,False
83595732,"Very fun game indeed, it is very fun I had a very fun time playing this game, it is very fun indeed, did I meantioned that is very fun? Anyways, very fun game for the boys",True
83572386,good,True
83565767,Love this game,True
83348953,SHOW DEMAIS ESSE JOGO,True
83245202,Gostei deste jogo pelo facto de ser um jogo multiplayer e muito bom,True
83234336,"topzão
",True
83223808,Olha tava tudo bem ate me aparecer um bicho e me enforcar eu nao sei o que este jogo tenta ensinar mas presumo que nao seja saudavel enfrocamentu é moito mau faz male e nao debiao estar a influenciar esse tipo de açoes de resto penso que este jogo seja muito bom mas inaprupriado para pessoas com tendencias nao saudaveis por favor repensem a idea do vosso jogo e inves de forcas metao cegonhas obrigado,True
83201110,👌,True
83008508,Muito bom. Recomendo muito,True
82991971,gostei e recomendo?,True
82990135,bacaninha,True
82943227,(Y),True
82910242,"Jogo muito bom, me divirto bastante. O unico problema na minha opinião é a comunidade, de resto é um ótimo jogo
",True
82908026,dá pro gasto.,True
82889525,"muito ruim
",False
82843538,jogo e otimo,True
82838069,muito bom,True
82826207,"HITBOXES :,)",True
82640491,fun to play but sometimes anoying,True
82266873,PRETTY GOOD GAME UNLESS IF YOU DONT GO AGAISNT A LETHERFACE,True
81903428,d,True
81858924,"legal, mas injusto <3, tem mto bug tbm.",True
81847307,Really good and fun game.,True
81703115,brabo,True
81422722,wqdasdasd,True
81366790,noice,True
81352081,Melhor game <3,True
81307837,pão,True
81273933,Joguem a lottttttttttt! Caralhfsjfsjdfsids,True
81249078,simplesmente épico,True
80982193,Muito bom..,True
80913125,Excelente,True
80753991,.,True
80752790,Good game :),True
80746331,"Pretty good game, except the : campers, toxic survivors, bugs, matchmaking, having your rank reset every 2 months and no real reward for getting a good rank, but besides that, the quit button works very well :)) .",True
80746284,"Jogo incrível, sou bem ruim nele mas me divirto muito com amigos!! Sou sempre resgatado dos ganchos e quase sempre tomo susto. Muito bem otimizado, jogabilidade insana e perseguições calorosas, se você gosta de jogos de adrenalina este sem dúvidas é feito pra ti!!",True
80717395,"Game muito bom, jogando com amigos eh melhor ainda!!",True
80707574,fun,True
80704149,oi,True
80700880,"I recommend, very good game, I just think the best and most fun game I've ever played.",True
80646747,super recomendo jogo muito bom,True
80592592,"Very good game, still some campers on game but very funny with friends.",True
80591236,Bugado mas é bom,True
80567380,dogshit,True
80508447,Peppa maldita!,True
80503206,muito escuro mas é bom,True
80476376,BRABÃO ESSE GAME,True
80463779,"it´s fun, but it gets better with friends!",True
80456989,My favourite game. This game is one of the best games I've ever played and I made a lot of friends because of dbd :3,True
80432774,ok,True
80399296,"Ok, but im still waiting for the minecraft chapter",True
80382241,"Recomendo para quem gosta de ir fazer uma sandes ou ir à casa de banho a meio do jogo enquanto leva face-camp do killer.
Tive de editar isto para a cena dos prémios lmao.",True
80357157,"
--Para quem esse jogo foi desenvolvido?
( ) Espermatozóides
( ) Crianças
(X) Tudo e todos
( ) Adolescentes
( ) Adultos
( ) Pessoas que conhecem a morte

--Texturas, Gráficos, Lindeza?
( ) Parece com os gráficos dos jogos do Atari
( ) 220 x 120p
( ) Meia boca, tem piores
(x) Dentro da média atual
( ) Quase um The Witcher 3
( ) The witcher 3
( ) Isso veio de outra dimensão

--Falhas
( ) Isso é uma falha
( ) Bug pra todo lado, tipo tiro em favela no Rio
(x) Muita falha mas dá pra jogar
( ) Bugs que são legais e não atrapalham
( ) Sem falhas
( ) Esse jogo saiu perfeito do forno

--É difícil?
( ) Basta assisitr o jogo
( ) Da pra zerar com uma guitarra
(x) Pega logo as manha, mas sempre normal
( ) Bem desafiador, as vezes difícil
( ) Parece Dark Souls
( ) Equiparável a Dark Souls
( ) É necessário morrer (de verdade) pra zerar

--Quanto tempo pra acabar Sapoha
( ) Você acaba antes de sair do menu
( ) Tempo necessário pra cantar Faroeste Caboclo
( ) Tempo de jogo dos jogos exclusivos da sony (20~40horas)
( ) Muito tempo, no minimo umas 50 horas
( ) Skyrim da vida
( ) Praticamente um MMORPG
(X) Multiplayer Infinito

--Tem uma história?
( ) Não, um Pubg da vida
( x ) Tem história só pra não dizer que não tem
( ) Dá pra gostar da história, se esforçando
( ) Consegue te arrancar uma lágrima ou duas
( ) Nivel The Last Of Us
( ) Dava pra fazer um livro nivel Harry Potter
( ) Deveria constar no curriculo do Ensino médio

--Audio, músicas
( ) Nivel do Funk Brasileiro
( ) Jogue mutado
( x ) Dá pra escutar
( ) Os caras capricharam no áudio
( ) Baixe a playlist pra escutar no ônibus
( ) Toque o tema no seu casamento

--Trambolho necessário pra rodar (NO MÍNIMO)
( ) Nokia 1995
( ) Windows 98 sem placa de video
( ) Um PC meh, com um I3 e Intel Graphics
(X) Um PC decente, com uma gt 1030
( ) Um PC já considerado gamer
( ) Invista no minimo 4k em hardware
( ) SLI de 1080ti
( ) Esqueça, a tecnologia atual não dá conta",True
80291431,TOP,True
80113638,"topzera de bom, meu tio quase morre jogando isso, ele teve uma parada cardio respiratoria ontem mas hoje ta jogando de novo",True
80082346,Awesome,True
80058609,Ceifar vidas,True
80038366,"Dead by Daylight é um jogo terror/sobrevivência assíncrono onde 4 sobreviventes jogam contra 1 assassino, tendo objetivo de escapar do mundo da entidade ao reparar 5 geradores no mapa e abrir o portão (ou achar a escotilha). Já o assassino deve enganchar os sobreviventes para ir eliminando-os.
O jogo se torna divertido justamente pela trabalho de equipe necessário para escapar, ou a sagacidade de conseguir matar os sobreviventes antes que eles consigam escapar, tudo isso recheado de perks, personagens com skills diferentes e uma árvore de skills e itens que vão sendo adquiridos a medida que se consegue ponto de sangue.
No início o jogo pode ser um pouco difícil, mas depois que pega o jeito você fica extremamente viciado.
Só cuidado com a toxicidade de alguns players, que assim como na maioria dos jogos multiplayer, tentam estragar a experiência do jogo com xingamentos e atitudes antidesportivas.
",True
80014298,as vezes o c* não passa nem wifi qndo vem uma spirit na tua frente do nada e qndo vem de costa a minha alma sai do corpo e ta entregue nas mãos de Deus,True
80012466,Melhor jogo do mundo !!!,True
80002138,Good with friends!!,True
79983247,Muito bom,True
79896006,O melhor e mais divertido jogo que já joguei,True
79887833,Sim,True
79818929,Jogo que mais jogo neste momento e que nunca deixei de jogar,True
79671057,"muito bom porem repetitivo
",True
79527759,melhor jogo de terror para passar o tempo :> vc vai se diverti mt com seus amigo ver quem é melhor,True
79428048,Muito bom adorei,True
79328056,a,True
79282390,stay away from this shit,False
79146807,"Great game to play with friends. Remember allways check your back, you might find a ghost face staring at you ...bye.",True
79115848,Really Good game,True
78853986,"Apesar de que o assassino tem 100% de chance de ganhar, jogar com amigos é divertido !!",True
78851082,crossplay nojento,False
78833656,O JOGO É BOM.,True
78754084,muito bom,True
78678158,u.u,True
78675730,Merece cada euro gasto. Jogo muito bom,True
78670342,a,True
78663027,"legalzinho, pena q n da pra esmurrar o killer na porrada",True
78528560,"Junta 5 amigos. 4 se comunicando no voice Chat como Sobreviventes e 1 sem qualquer comunicação como assassino. Dá pra jogar solo também, mas com amigos fica muito mais divertido. Recomendo",True
78464355,"Então, assisti muitas horas de stream desse jogo e joguei até agora 100 horas dele e eu vou fazer uma analise aqui bem honesta sobre esse game.
Pontos positivos:
- gráficos bons
- personagens iconicos 
- bem competitivo
- divertido
- o melhor do gênero
Contras:
- bugs de mapa
- servidores não dedicados tendo assim que os killers hostear as salas oque gera muito poblema
- perks bugadas
- killers que vivem chorando pra survivor sendo que eles são extremamente mais fortes e mais amados pelos desenvolvedores.
- se você quer jogar de survivor solo, vai sofrer e desanimar do game.
- se quer jogar de killer as vezes vai pegar uma swf e tiltar, porém se você jogar bem nada te para estando de killer.
- as hit box desse jogo são absurdamente bugadas
- você demora tanto pra upar os personagens que você desanima, a maior parte do tempo que você passa jogando é em prool de upar arvore de personagens ou seja, processo massante que desanima.
- personagens são a maioria pagos e pra quem joga em console piorou.
- survivors tem apenas perks, já killers habilidades próprias, então sim survivor tende a sempre ou quase sempre sairem mortos.
- sistema de matchmaking totalmente desbalanceado, você vai cair contra killers muito bons e com aliados ruins, se tiver de killer contra survivors muito bons mesmo que seja iniciante.
- ranking é apenas um adorno, não serve pra nada. NEM PRA MATCHMAKING
Enfim o jogo tem muito mais pontos negativos do que positivos, realmente e isso é bem triste, mas devemos também entender que o game é indie então justifica um pouco, se conseguirem ignorar os muitos bugs desse jogo e desbalanceamento eu recomendo sim jogar, ele é divertido ainda mais com amigos, pra algumas pessoas até solo o game é divertido, sendo que uns até preferem, a vantagem é dos killers caso se pergunte qual o melhor lado, não considero o jogo caro, considero as dlc caras, agora vamos uns adendos.
- Você será camperado sim, então tenha calma isso é normal nesse jogo
- você vai ser tunelado sim quase sempre então aceite
- você vai ser xingado sim a não ser que desative o chat ou jogue no console
- tem alguns poucos hackers porém muitos que fazem glitchs de conexão
- se o killer estiver com uma internet um pouco ruim quem vai pagar por isso serão os survivors e ele ainda vencerá.
- se o survivor estiver com uma internet ruim ele apenas perderá miseravelmente
- upe a meg thomas, david king e jake park primeiro vai por min
- de killer upe Leather face primeiro, nurse, hag e clow.
- a comunidade é bem tóxica, sim pior do que a de lol
É isso, muitos adendos negativos, mas por incrível que pareça você vai jogar esse jogo como um condenado crackudo sem vida, caso tenha problema cardiaco ou de stress cronico, panico ou ansiedade passe longe desse jogo.
recomendo? Sim e não.",True
78450658,baril,True
78417952,nice,True
78367421,"good
",True
78306022,"Jogo muito bom, recomendo 100%",True
78305038,mano eu recomendo mt este jogo n sei explicar,True
78166687,"*piru pu piru pu piru piru piru*

cuidado é myers",True
78137477,"O jogo e muito bom
",True
78118896,Jogo foda.recomendo dms,True
78092607,"The devs in this game have their brains disabled while working...
But the aesthetics are nice ;D",False
78013113,É um jogo bom pra se divertir nas horas vagas,True
78004851,muito bom mas muitos bugs.,True
77937492,"BOM de mai


",True
77777814,Isto é bue fixe,True
77732122,jogo bom <#,True
76969231,"This game is going each day more unbalanced, so if you wanna play as a survivor just don't buy the game, is not worthed this days....",False
76830515,"O jogo em si é muito bom, não é tão legal jogar sozinho então tente encontrar um amigo para jogar, não tenho reclamações do jogo. (a não ser a hitbox bugada e os catch que não funciona de vez em quando).",True
76823867,"Muito divertido, só acho ruim a demora para conseguir novos personagens, muito absurdo isso.",True
76700410,"Esse jogo aqui mano so os mais capacitados cognitivamente sao capazes de jogar , somente jogadores honestos justos e complemente saudaveis jogam .",True
76658620,Bom,True
76353254,"JOGO MUITO F#DA pra quem gosta de se empenhar e gastar seu tempo aprendendo táticas e novas técnicas
Jogo muito difícil levando ate meses para saber jogar bem , mas depois disso vc vira um DEUS
e o melhor é que o jogo nao cansa , é muito divertindo !",True
76327230,jogo muito bom!,True
76248398,"jogo super bem arquitetado, porém sou pessimo.",True
76168405,"Awesome
",True
